index,BankFullFlow,bankErosionCoeff,BankHeight_M,bankMgtFactor,eventMeanConcentration,HillSlopeFinePerc,HillslopeFineSDR,Load_Conversion_Factor,RiparianVegPercent,sedBulkDensity,SoilErodibility,SoilPercentFine,USLE_HSDR_Fine,A3,RainThreshold,Beta,LinkLength_M,Link_Slope,LongTermAvDailyFlow,Gully_Management_Practice_Factor,Gully_SDR_Fine,maxRiparianVegEffectiveness
498,0.8887,1.1895,0.9162,0.9566,1.0664,1.0064,1.1816,0.94,0.9316,1.0264,0.8059,1.0285,1.0369,1.0523,1.0727,1.0836,0.9975,0.9943,1.0934,0.9637,0.9725,0.9846
499,0.9637,0.5645,0.9537,0.9816,1.0164,1.0439,0.5566,0.9775,1.0066,0.9639,0.9309,1.0035,0.9244,1.1023,1.0227,1.0336,0.9962,0.9818,0.9684,1.0387,0.935,0.9721
500,1.2637,1.0645,1.1037,1.0816,0.8164,0.9939,1.0566,0.9275,0.9066,1.0139,0.8309,0.9035,1.0744,0.9023,0.8227,0.8336,1.0012,1.0318,1.0684,0.9387,0.985,1.0221
501,1.1137,0.8145,0.8787,0.9316,0.9164,0.9689,0.8066,0.9025,0.9566,1.0389,0.8809,0.9535,0.9994,1.0023,0.9227,1.1336,1.0037,0.9568,1.0184,1.0887,0.91,1.0471
502,0.8137,1.3145,1.0287,1.0316,1.1164,1.0189,1.3066,0.9525,1.0566,0.9889,0.9809,1.0535,1.1494,0.8023,1.1227,0.9336,0.9987,1.0068,0.9184,0.9887,0.96,0.9971
503,0.7762,0.627,0.86,1.0941,0.9914,1.0002,0.6191,0.9838,1.0191,1.0326,0.9934,1.091,1.0557,1.0273,0.8977,1.0086,1.0019,0.9881,0.9559,1.0512,0.9287,1.0158
504,1.0762,1.127,1.01,0.9941,1.1914,0.9502,1.1191,0.9338,0.9191,0.9826,0.8934,0.991,0.9057,0.8273,1.0977,0.8086,0.9969,1.0381,1.0559,0.9512,0.9787,0.9658
505,1.2262,0.877,0.935,1.0441,1.0914,0.9752,0.8691,0.9088,0.9691,0.9576,0.8434,0.941,1.1307,1.1273,1.1977,1.1086,0.9994,0.9631,1.0059,1.0012,0.9037,0.9908
506,0.9262,1.377,1.085,0.9441,0.8914,1.0252,1.3691,0.9588,1.0691,1.0076,0.9434,1.041,0.9807,0.9273,0.9977,0.9086,1.0044,1.0131,0.9059,0.9012,0.9537,1.0408
507,0.8512,0.752,1.0475,0.9191,0.8414,1.0127,0.9941,0.9213,0.9941,0.9951,0.8184,1.016,1.0932,0.8773,0.9477,0.9586,1.0031,1.0006,1.0309,1.0762,0.9412,1.0033
508,1.1512,1.252,0.8975,1.0191,1.0414,0.9627,1.4941,0.9713,1.0941,1.0451,0.9184,0.916,0.9432,1.0773,1.1477,1.1586,0.9981,0.9506,0.9309,0.9762,0.9912,0.9533
509,1.0012,0.502,1.1225,0.9691,1.1414,0.9877,0.7441,0.9963,1.0441,1.0201,0.9684,0.966,1.0182,0.9773,1.0477,0.8586,0.9956,1.0256,0.9809,1.0262,0.9162,0.9783
510,0.7012,1.002,0.9725,1.0691,0.9414,1.0377,1.2441,0.9463,0.9441,0.9701,0.8684,1.066,0.8682,1.1773,0.8477,1.0586,1.0006,0.9756,1.0809,0.9262,0.9662,1.0283
511,0.7018,0.751,1.1362,1.0982,0.9832,1.0065,1.1143,0.9909,0.9756,1.0415,0.9955,1.0732,0.9048,0.9434,0.9035,1.1301,1.0037,1.0132,0.9893,0.9877,0.9454,1.0298
512,1.0018,1.251,0.9862,0.9982,1.1832,0.9565,0.6143,0.9409,1.0756,0.9915,0.8955,0.9732,1.0548,1.1434,1.1035,0.9301,0.9987,0.9632,1.0893,1.0877,0.9954,0.9798
513,1.1518,0.501,1.0612,1.0482,1.0832,0.9815,1.3643,0.9159,1.0256,0.9665,0.8455,0.9232,0.9798,0.8434,1.0035,1.0301,0.9962,1.0382,1.0393,0.9377,0.9204,0.9548
514,0.8518,1.001,0.9112,0.9482,0.8832,1.0315,0.8643,0.9659,0.9256,1.0165,0.9455,1.0232,1.1298,1.0434,0.8035,0.8301,1.0012,0.9882,0.9393,1.0377,0.9704,1.0048
515,0.9268,0.626,0.9487,0.9232,0.8332,1.019,1.4893,0.9034,1.0006,0.979,0.8205,1.0482,0.9423,1.1934,0.8535,0.8801,1.0025,0.9757,1.0143,0.9627,0.9329,1.0423
516,1.2268,1.126,1.0987,1.0232,1.0332,0.969,0.9893,0.9534,0.9006,1.029,0.9205,0.9482,1.0923,0.9934,1.0535,1.0801,0.9975,1.0257,0.9143,1.0627,0.9829,0.9923
517,1.0768,0.876,0.8737,0.9732,1.1332,0.994,1.2393,0.9784,0.9506,1.004,0.9705,0.9982,0.8673,1.0934,1.1535,0.9801,1.0,0.9507,0.9643,0.9127,0.9079,0.9673
518,0.7768,1.376,1.0237,1.0732,0.9332,1.044,0.7393,0.9284,1.0506,0.954,0.8705,1.0982,1.0173,0.8934,0.9535,1.1801,1.005,1.0007,1.0643,1.0127,0.9579,1.0173
519,0.8143,0.5635,0.855,1.0107,1.1582,1.0253,1.4268,0.9097,1.0131,1.0228,0.858,1.0607,1.111,1.0684,1.0285,0.8551,0.9956,0.9944,1.0018,0.9252,0.9267,0.9985
520,1.1143,1.0635,1.005,0.9107,0.9582,0.9753,0.9268,0.9597,0.9131,0.9728,0.958,0.9607,0.961,0.8684,0.8285,1.0551,1.0006,1.0444,0.9018,1.0252,0.9767,1.0485
521,1.2643,0.8135,0.93,1.0607,0.8582,0.9503,1.1768,0.9847,0.9631,0.9978,0.908,0.9107,1.036,1.1684,0.9285,0.9551,1.0031,0.9694,0.9518,0.9752,0.9017,1.0235
522,0.9643,1.3135,1.08,0.9607,1.0582,1.0003,0.6768,0.9347,1.0631,1.0478,0.808,1.0107,0.886,0.9684,1.1285,1.1551,0.9981,1.0194,1.0518,1.0752,0.9517,0.9735
523,0.8893,0.9385,1.0425,0.9857,1.0082,1.0378,1.0518,0.9972,0.9881,0.9603,0.933,1.0357,1.0735,0.8184,1.1785,1.1051,0.9994,1.0069,0.9768,0.9002,0.9392,0.986
524,1.1893,1.4385,0.8925,1.0857,0.8082,0.9878,0.5518,0.9472,1.0881,1.0103,0.833,0.9357,0.9235,1.0184,0.9785,0.9051,1.0044,0.9569,1.0768,1.0002,0.9892,1.036
525,1.0393,0.6885,1.1175,0.9357,0.9082,0.9628,1.3018,0.9222,1.0381,1.0353,0.883,0.9857,1.1485,0.9184,0.8785,1.0051,1.0019,1.0319,1.0268,0.9502,0.9142,1.011
526,0.7393,1.1885,0.9675,1.0357,1.1082,1.0128,0.8018,0.9722,0.9381,0.9853,0.983,1.0857,0.9985,1.1184,1.0785,0.8051,0.9969,0.9819,0.9268,1.0502,0.9642,0.961
527,0.758,0.7197,1.0144,0.967,0.8957,0.9909,0.583,0.919,0.9193,1.0259,0.9768,1.042,1.0079,1.1809,0.841,1.1426,0.9959,0.9726,1.0455,0.9939,0.9798,0.9642
528,1.058,1.2197,0.8644,1.067,1.0957,1.0409,1.083,0.969,1.0193,0.9759,0.8768,0.942,0.8579,0.9809,1.041,0.9426,1.0009,1.0226,0.9455,1.0939,0.9298,1.0142
529,1.208,0.9697,1.0894,0.917,1.1957,1.0159,0.833,0.994,1.0693,0.9509,0.8268,0.992,1.0829,1.0809,1.141,1.0426,1.0034,0.9976,0.9955,0.9439,0.9548,1.0392
530,0.908,1.4697,0.9394,1.017,0.9957,0.9659,1.333,0.944,0.9693,1.0009,0.9268,1.092,0.9329,0.8809,0.941,0.8426,0.9984,1.0476,1.0955,1.0439,0.9048,0.9892
531,0.983,0.8447,0.9019,1.042,0.9457,0.9784,0.958,0.9815,1.0943,0.9884,0.8018,1.067,1.1204,0.9309,0.991,0.8926,0.9997,1.0351,0.9705,0.9689,0.9923,0.9517
532,1.283,1.3447,1.0519,0.942,1.1457,1.0284,1.458,0.9315,0.9943,1.0384,0.9018,0.967,0.9704,1.1309,1.191,1.0926,1.0047,0.9851,1.0705,1.0689,0.9423,1.0017
533,1.133,0.5947,0.9769,1.092,1.0457,1.0034,0.708,0.9065,0.9443,1.0134,0.9518,0.917,1.0454,0.8309,1.091,0.9926,1.0022,1.0101,1.0205,0.9189,0.9673,1.0267
534,0.833,1.0947,1.1269,0.992,0.8457,0.9534,1.208,0.9565,1.0443,0.9634,0.8518,1.017,0.8954,1.0309,0.891,1.1926,0.9972,0.9601,0.9205,1.0189,0.9173,0.9767
535,0.7955,0.9072,0.9956,0.9295,1.0707,0.9722,0.8955,0.9753,1.0818,1.0071,0.8643,1.0295,0.9892,0.8059,1.116,0.8676,1.0028,1.0413,0.958,0.9314,0.9985,1.0079
536,1.0955,1.4072,1.1456,1.0295,0.8707,1.0222,1.3955,0.9253,0.9818,0.9571,0.9643,0.9295,1.1392,1.0059,0.916,1.0676,0.9978,0.9913,1.058,1.0314,0.9485,0.9579
537,1.2455,0.6572,0.9206,0.9795,0.9707,1.0472,0.6455,0.9003,0.9318,0.9821,0.9143,0.9795,0.9142,0.9059,0.816,0.9676,0.9953,1.0163,1.008,0.9814,0.9735,0.9829
538,0.9455,1.1572,1.0706,1.0795,1.1707,0.9972,1.1455,0.9503,1.0318,1.0321,0.8143,1.0795,1.0642,1.1059,1.016,1.1676,1.0003,0.9663,0.908,1.0814,0.9235,1.0329
539,0.8705,0.5322,1.1081,1.0545,1.1207,0.9597,0.5205,0.9128,0.9068,0.9696,0.9393,1.0545,0.8767,1.0559,1.066,1.1176,1.0016,0.9538,1.033,0.9064,0.986,1.0204
540,1.1705,1.0322,0.9581,0.9545,0.9207,1.0097,1.0205,0.9628,1.0068,1.0196,0.8393,0.9545,1.0267,0.8559,0.866,0.9176,0.9966,1.0038,0.933,1.0064,0.936,0.9704
541,1.0205,0.7822,1.0331,1.0045,0.8207,1.0347,0.7705,0.9878,1.0568,1.0446,0.8893,0.9045,0.9517,1.1559,0.966,1.0176,0.9991,0.9788,0.983,0.9564,0.961,0.9954
542,0.7205,1.2822,0.8831,0.9045,1.0207,0.9847,1.2705,0.9378,0.9568,0.9946,0.9893,1.0045,1.1017,0.9559,1.166,0.8176,1.0041,1.0288,1.083,1.0564,0.911,1.0454
543,0.7299,0.5166,0.9253,0.9889,0.927,0.9987,0.8174,0.9269,1.0225,1.0399,0.9236,0.9326,0.9563,1.0621,1.0973,1.1238,1.0045,1.0179,0.9236,1.0908,0.9126,0.997
544,1.0299,1.0166,1.0753,1.0889,1.127,1.0487,1.3174,0.9769,0.9225,0.9899,0.8236,1.0326,1.1063,0.8621,0.8973,0.9238,0.9995,0.9679,1.0236,0.9908,0.9626,1.047
545,1.1799,0.7666,0.8503,0.9389,1.027,1.0237,0.5674,0.9519,0.9725,0.9649,0.8736,1.0826,0.8813,1.1621,0.9973,1.0238,0.997,1.0429,1.0736,1.0408,0.9376,1.022
546,0.8799,1.2666,1.0003,1.0389,0.827,0.9737,1.0674,0.9019,1.0725,1.0149,0.9736,0.9826,1.0313,0.9621,1.1973,0.8238,1.002,0.9929,0.9736,0.9408,0.9876,0.972
547,0.9549,0.8916,1.1128,1.0139,0.877,0.9862,0.6924,0.9644,0.9975,0.9774,0.8986,0.9576,0.9188,0.8121,1.1473,0.8738,1.0008,0.9804,1.0986,1.0658,0.9001,0.9845
548,1.2549,1.3916,0.9628,0.9139,1.077,1.0362,1.1924,0.9144,1.0975,1.0274,0.9986,1.0576,1.0688,1.0121,0.9473,1.0738,0.9958,1.0304,0.9986,0.9658,0.9501,1.0345
549,1.1049,0.6416,1.0378,1.0639,1.177,1.0112,0.9424,0.9394,1.0475,1.0024,0.9486,1.0076,0.9938,0.9121,0.8473,0.9738,0.9983,0.9554,0.9486,1.0158,0.9251,1.0095
550,0.8049,1.1416,0.8878,0.9639,0.977,0.9612,1.4424,0.9894,0.9475,0.9524,0.8486,0.9076,1.1438,1.1121,1.0473,1.1738,1.0033,1.0054,1.0486,0.9158,0.9751,0.9595
551,0.8424,0.8291,1.0565,0.9014,1.102,0.9675,0.6299,0.9706,0.985,1.0212,0.8361,0.9451,1.0501,0.9371,0.9723,0.8988,0.9964,0.9991,1.0861,1.0283,0.9063,1.0282
